Method,Age,Fate,Top genes,AP
StatOT,25.0 (yrs),Lymphoid,50,0.7342665594290405
GT-TC,25.0 (yrs),Lymphoid,50,0.9365300673343748
gStatOT,32.0 (yrs),Lymphoid,50,0.9205446286009275
StatOT,32.0 (yrs),Lymphoid,50,0.7943685973946805
GT-TC,32.0 (yrs),Lymphoid,50,0.9576744927326466
gStatOT,35.0 (yrs),Lymphoid,50,0.9205557636553324
StatOT,35.0 (yrs),Lymphoid,50,0.7228772562156959
GT-TC,35.0 (yrs),Lymphoid,50,0.948518937177091
gStatOT,45.0 (yrs),Lymphoid,50,0.9526970806075766
StatOT,45.0 (yrs),Lymphoid,50,0.6097233568925726
GT-TC,45.0 (yrs),Lymphoid,50,0.9277405575273587
gStatOT,53.0 (yrs),Lymphoid,50,0.8506254006331937
StatOT,53.0 (yrs),Lymphoid,50,0.26646796087745717
GT-TC,53.0 (yrs),Lymphoid,50,0.8379667672039457
gStatOT,62.0 (yrs),Lymphoid,50,0.7381878315279485
StatOT,62.0 (yrs),Lymphoid,50,0.20353007902639075
GT-TC,62.0 (yrs),Lymphoid,50,0.7374199870083828
gStatOT,76.0 (yrs),Lymphoid,50,0.620565733941426
StatOT,76.0 (yrs),Lymphoid,50,0.23971372060755017
GT-TC,76.0 (yrs),Lymphoid,50,0.7235949524813293
gStatOT,77.0 (yrs),Lymphoid,50,0.6069157139482345
StatOT,77.0 (yrs),Lymphoid,50,0.01673614137094339
GT-TC,77.0 (yrs),Lymphoid,50,0.7357949175969765
gStatOT,10.0 (wks),Lymphoid,50,0.4775762058903708
StatOT,10.0 (wks),Lymphoid,50,0.309839936279049
GT-TC,10.0 (wks),Lymphoid,50,0.8017096323370511
gStatOT,11.0 (wks),Lymphoid,50,0.5446815428888151
StatOT,11.0 (wks),Lymphoid,50,0.17119163808523385
GT-TC,11.0 (wks),Lymphoid,50,0.8627460058981369
gStatOT,13.0 (wks),Lymphoid,50,0.5769763469010489
StatOT,13.0 (wks),Lymphoid,50,0.09376558916500313
GT-TC,13.0 (wks),Lymphoid,50,0.8888244391922443
gStatOT,14.0 (wks),Lymphoid,50,0.5726927398518115
StatOT,14.0 (wks),Lymphoid,50,0.2644814679096953
GT-TC,14.0 (wks),Lymphoid,50,0.8794295408324191
gStatOT,15.0 (wks),Lymphoid,50,0.595004700318072
StatOT,15.0 (wks),Lymphoid,50,0.17437569252922178
GT-TC,15.0 (wks),Lymphoid,50,0.7942459844655239
gStatOT,20.0 (wks),Lymphoid,50,0.21216393573381698
StatOT,20.0 (wks),Lymphoid,50,0.39922966858357034
GT-TC,20.0 (wks),Lymphoid,50,0.7295645094776213
gStatOT,22.0 (wks),Lymphoid,50,0.16240823441344884
StatOT,22.0 (wks),Lymphoid,50,0.2471791332169056
GT-TC,22.0 (wks),Lymphoid,50,0.6796489122168237
gStatOT,23.0 (wks),Lymphoid,50,0.1341477668970372
StatOT,23.0 (wks),Lymphoid,50,0.26092947539411315
GT-TC,23.0 (wks),Lymphoid,50,0.6117868690717009
gStatOT,0.0 (yrs),Mono/DC,50,0.5895279983802246
StatOT,0.0 (yrs),Mono/DC,50,0.1515655625937282
GT-TC,0.0 (yrs),Mono/DC,50,0.7724060670487835
gStatOT,2.0 (yrs),Mono/DC,50,0.569879577502031
StatOT,2.0 (yrs),Mono/DC,50,0.0378371859050927
GT-TC,2.0 (yrs),Mono/DC,50,0.8097406368223846
gStatOT,4.0 (yrs),Mono/DC,50,0.6037226482550505
StatOT,4.0 (yrs),Mono/DC,50,0.0
GT-TC,4.0 (yrs),Mono/DC,50,0.8087653035538431
gStatOT,10.0 (yrs),Mono/DC,50,0.6331346639919668
StatOT,10.0 (yrs),Mono/DC,50,0.0
GT-TC,10.0 (yrs),Mono/DC,50,0.7934086101178857
gStatOT,12.0 (yrs),Mono/DC,50,0.6647457547170845
StatOT,12.0 (yrs),Mono/DC,50,0.0
GT-TC,12.0 (yrs),Mono/DC,50,0.8207085984024576
gStatOT,17.0 (yrs),Mono/DC,50,0.7392474375506817
StatOT,17.0 (yrs),Mono/DC,50,0.3680775368895216
GT-TC,17.0 (yrs),Mono/DC,50,0.8193842467581852
gStatOT,25.0 (yrs),Mono/DC,50,0.5155956360021771
StatOT,25.0 (yrs),Mono/DC,50,0.00040421052631578946
GT-TC,25.0 (yrs),Mono/DC,50,0.8802529131487098
gStatOT,32.0 (yrs),Mono/DC,50,0.4932236419397013
StatOT,32.0 (yrs),Mono/DC,50,0.00010526315789473683
GT-TC,32.0 (yrs),Mono/DC,50,0.8851349890029832
gStatOT,35.0 (yrs),Mono/DC,50,0.4817658844738968
StatOT,35.0 (yrs),Mono/DC,50,0.008756470234712757
GT-TC,35.0 (yrs),Mono/DC,50,0.8391045124043943
gStatOT,45.0 (yrs),Mono/DC,50,0.559580920777872
StatOT,45.0 (yrs),Mono/DC,50,0.00010526315789473683
GT-TC,45.0 (yrs),Mono/DC,50,0.8268711562971667
gStatOT,53.0 (yrs),Mono/DC,50,0.5366082733862495
StatOT,53.0 (yrs),Mono/DC,50,0.2304514915844003
GT-TC,53.0 (yrs),Mono/DC,50,0.8230775401332903
gStatOT,62.0 (yrs),Mono/DC,50,0.5934462089986189
StatOT,62.0 (yrs),Mono/DC,50,0.25049009727147276
GT-TC,62.0 (yrs),Mono/DC,50,0.7493360831093389
gStatOT,76.0 (yrs),Mono/DC,50,0.4989161549923506
StatOT,76.0 (yrs),Mono/DC,50,0.0
GT-TC,76.0 (yrs),Mono/DC,50,0.7498790592565222
gStatOT,77.0 (yrs),Mono/DC,50,0.5824789355183738
StatOT,77.0 (yrs),Mono/DC,50,0.4357532984520801
GT-TC,77.0 (yrs),Mono/DC,50,0.7949238814054269
gStatOT,10.0 (wks),Mono/DC,50,0.9499927845072385
StatOT,10.0 (wks),Mono/DC,50,0.0
GT-TC,10.0 (wks),Mono/DC,50,0.8452108403630976
gStatOT,11.0 (wks),Mono/DC,50,0.9163952290111136
StatOT,11.0 (wks),Mono/DC,50,0.8349142599196884
GT-TC,11.0 (wks),Mono/DC,50,0.8764284280247012
gStatOT,13.0 (wks),Mono/DC,50,0.9496693339870892
StatOT,13.0 (wks),Mono/DC,50,0.0
GT-TC,13.0 (wks),Mono/DC,50,0.863646766268844
gStatOT,14.0 (wks),Mono/DC,50,0.9044937544635172
StatOT,14.0 (wks),Mono/DC,50,0.7438581320099442
GT-TC,14.0 (wks),Mono/DC,50,0.8703677925202005
gStatOT,15.0 (wks),Mono/DC,50,0.9439854190651306
StatOT,15.0 (wks),Mono/DC,50,0.0016120375843398707
GT-TC,15.0 (wks),Mono/DC,50,0.6973627686513975
gStatOT,20.0 (wks),Mono/DC,50,0.11559574895133357
StatOT,20.0 (wks),Mono/DC,50,6.711409395973154e-05
GT-TC,20.0 (wks),Mono/DC,50,0.4982730165111693
gStatOT,22.0 (wks),Mono/DC,50,0.04502778547107557
StatOT,22.0 (wks),Mono/DC,50,0.011601329352103801
GT-TC,22.0 (wks),Mono/DC,50,0.6532929507990908
gStatOT,23.0 (wks),Mono/DC,50,0.038586723840456076
StatOT,23.0 (wks),Mono/DC,50,6.0606060606060605e-05
GT-TC,23.0 (wks),Mono/DC,50,0.7889409181236475
gStatOT,0.0 (yrs),Granulocyte,50,0.8107019827781329
StatOT,0.0 (yrs),Granulocyte,50,0.5176596843233833
GT-TC,0.0 (yrs),Granulocyte,50,0.8661232723899834
gStatOT,2.0 (yrs),Granulocyte,50,0.8790309301195329
StatOT,2.0 (yrs),Granulocyte,50,0.0106554022840046
GT-TC,2.0 (yrs),Granulocyte,50,0.8814197532559364
gStatOT,4.0 (yrs),Granulocyte,50,0.9443472767573343
StatOT,4.0 (yrs),Granulocyte,50,0.0
GT-TC,4.0 (yrs),Granulocyte,50,0.8759201881575688
gStatOT,10.0 (yrs),Granulocyte,50,0.8341328413148554
StatOT,10.0 (yrs),Granulocyte,50,0.005805907721328662
GT-TC,10.0 (yrs),Granulocyte,50,0.9077854093019893
gStatOT,12.0 (yrs),Granulocyte,50,0.8486240804763415
StatOT,12.0 (yrs),Granulocyte,50,0.2200262478129115
GT-TC,12.0 (yrs),Granulocyte,50,0.931133569121316
gStatOT,17.0 (yrs),Granulocyte,50,0.8491076432195495
StatOT,17.0 (yrs),Granulocyte,50,0.4232420513937782
GT-TC,17.0 (yrs),Granulocyte,50,0.8422192920439033
gStatOT,25.0 (yrs),Granulocyte,50,0.9355550872731565
StatOT,25.0 (yrs),Granulocyte,50,0.0
GT-TC,25.0 (yrs),Granulocyte,50,0.8418430418387062
gStatOT,32.0 (yrs),Granulocyte,50,0.8581271311198435
StatOT,32.0 (yrs),Granulocyte,50,0.491118637320941
GT-TC,32.0 (yrs),Granulocyte,50,0.8834333484406657
gStatOT,35.0 (yrs),Granulocyte,50,0.9446283098666128
StatOT,35.0 (yrs),Granulocyte,50,0.7471133648107863
GT-TC,35.0 (yrs),Granulocyte,50,0.8731904404277613
gStatOT,45.0 (yrs),Granulocyte,50,0.7916736979367258
StatOT,45.0 (yrs),Granulocyte,50,0.0835778012511556
GT-TC,45.0 (yrs),Granulocyte,50,0.881201668885381
gStatOT,53.0 (yrs),Granulocyte,50,0.7407269348840686
StatOT,53.0 (yrs),Granulocyte,50,0.27320983035261415
GT-TC,53.0 (yrs),Granulocyte,50,0.8859952761455785
gStatOT,62.0 (yrs),Granulocyte,50,0.7903424345956194
StatOT,62.0 (yrs),Granulocyte,50,0.5720240394513677
GT-TC,62.0 (yrs),Granulocyte,50,0.7619348362284504
gStatOT,76.0 (yrs),Granulocyte,50,0.5396431306578932
StatOT,76.0 (yrs),Granulocyte,50,0.15304395949121052
GT-TC,76.0 (yrs),Granulocyte,50,0.67820425531121
gStatOT,77.0 (yrs),Granulocyte,50,0.4548701698550546
StatOT,77.0 (yrs),Granulocyte,50,0.4665600858654638
GT-TC,77.0 (yrs),Granulocyte,50,0.7925834193171363
gStatOT,10.0 (wks),Granulocyte,50,0.3820218999772401
StatOT,10.0 (wks),Granulocyte,50,0.22616234616299585
GT-TC,10.0 (wks),Granulocyte,50,0.7832557159209415
gStatOT,11.0 (wks),Granulocyte,50,0.46984808930582317
StatOT,11.0 (wks),Granulocyte,50,0.32812018559125633
GT-TC,11.0 (wks),Granulocyte,50,0.7789162658555739
gStatOT,13.0 (wks),Granulocyte,50,0.5364906764082249
StatOT,13.0 (wks),Granulocyte,50,0.06236011001721012
GT-TC,13.0 (wks),Granulocyte,50,0.7446428541433843
gStatOT,14.0 (wks),Granulocyte,50,0.4162627898092894
StatOT,14.0 (wks),Granulocyte,50,0.08315824272100045
GT-TC,14.0 (wks),Granulocyte,50,0.7821475662602632
gStatOT,15.0 (wks),Granulocyte,50,0.38853558698717955
StatOT,15.0 (wks),Granulocyte,50,0.0
GT-TC,15.0 (wks),Granulocyte,50,0.7992721515897249
gStatOT,20.0 (wks),Granulocyte,50,0.35368869639802725
StatOT,20.0 (wks),Granulocyte,50,0.12287431798253894
GT-TC,20.0 (wks),Granulocyte,50,0.7334441776524783
gStatOT,22.0 (wks),Granulocyte,50,0.3780547615851612
StatOT,22.0 (wks),Granulocyte,50,0.00023959267083651395
GT-TC,22.0 (wks),Granulocyte,50,0.7302651732422034
gStatOT,23.0 (wks),Granulocyte,50,0.3641479727097517
StatOT,23.0 (wks),Granulocyte,50,0.18607145910639233
GT-TC,23.0 (wks),Granulocyte,50,0.8269210120722497
gStatOT,0.0 (yrs),Megakaryocyte,50,0.0
StatOT,0.0 (yrs),Megakaryocyte,50,0.0
GT-TC,0.0 (yrs),Megakaryocyte,50,0.034169799498746864
gStatOT,2.0 (yrs),Megakaryocyte,50,0.00016157495500406923
StatOT,2.0 (yrs),Megakaryocyte,50,0.00016157495500406923
GT-TC,2.0 (yrs),Megakaryocyte,50,0.12087985625485625
gStatOT,4.0 (yrs),Megakaryocyte,50,2.3668639053254438e-05
StatOT,4.0 (yrs),Megakaryocyte,50,2.3668639053254438e-05
GT-TC,4.0 (yrs),Megakaryocyte,50,0.10111207633829586
gStatOT,10.0 (yrs),Megakaryocyte,50,0.0002469135802469136
StatOT,10.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,10.0 (yrs),Megakaryocyte,50,0.23696040075935956
gStatOT,12.0 (yrs),Megakaryocyte,50,2.9282576866764276e-05
StatOT,12.0 (yrs),Megakaryocyte,50,2.9282576866764276e-05
GT-TC,12.0 (yrs),Megakaryocyte,50,0.2154500174811228
gStatOT,17.0 (yrs),Megakaryocyte,50,0.0002469135802469136
StatOT,17.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,17.0 (yrs),Megakaryocyte,50,0.20418305466829215
gStatOT,25.0 (yrs),Megakaryocyte,50,0.0001680672268907563
StatOT,25.0 (yrs),Megakaryocyte,50,0.0001680672268907563
GT-TC,25.0 (yrs),Megakaryocyte,50,0.30896355901508765
gStatOT,32.0 (yrs),Megakaryocyte,50,0.0029827033491173606
StatOT,32.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,32.0 (yrs),Megakaryocyte,50,0.46058730440192897
gStatOT,35.0 (yrs),Megakaryocyte,50,0.003203085184732369
StatOT,35.0 (yrs),Megakaryocyte,50,8.032533440881898e-05
GT-TC,35.0 (yrs),Megakaryocyte,50,0.5787328531942514
gStatOT,45.0 (yrs),Megakaryocyte,50,0.0014183397389624674
StatOT,45.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,45.0 (yrs),Megakaryocyte,50,0.6590090273369166
gStatOT,53.0 (yrs),Megakaryocyte,50,0.0002696316525371867
StatOT,53.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,53.0 (yrs),Megakaryocyte,50,0.7439476527187844
gStatOT,62.0 (yrs),Megakaryocyte,50,0.00021445306281371853
StatOT,62.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,62.0 (yrs),Megakaryocyte,50,0.7545231581791194
gStatOT,76.0 (yrs),Megakaryocyte,50,0.0008412985063554529
StatOT,76.0 (yrs),Megakaryocyte,50,0.0
GT-TC,76.0 (yrs),Megakaryocyte,50,0.8078326719866041
gStatOT,77.0 (yrs),Megakaryocyte,50,0.0008412985063554529
StatOT,77.0 (yrs),Megakaryocyte,50,0.0002469135802469136
GT-TC,77.0 (yrs),Megakaryocyte,50,0.8328615589869756
gStatOT,10.0 (wks),Megakaryocyte,50,0.0
StatOT,10.0 (wks),Megakaryocyte,50,0.0
GT-TC,10.0 (wks),Megakaryocyte,50,0.024106184812330317
gStatOT,11.0 (wks),Megakaryocyte,50,0.0
StatOT,11.0 (wks),Megakaryocyte,50,0.0
GT-TC,11.0 (wks),Megakaryocyte,50,0.055355988503466236
gStatOT,13.0 (wks),Megakaryocyte,50,0.0
StatOT,13.0 (wks),Megakaryocyte,50,0.0
GT-TC,13.0 (wks),Megakaryocyte,50,0.3642974842513074
gStatOT,14.0 (wks),Megakaryocyte,50,0.0
StatOT,14.0 (wks),Megakaryocyte,50,0.0
GT-TC,14.0 (wks),Megakaryocyte,50,0.6911462955649081
gStatOT,15.0 (wks),Megakaryocyte,50,0.0
StatOT,15.0 (wks),Megakaryocyte,50,0.0
GT-TC,15.0 (wks),Megakaryocyte,50,0.5503048185787125
gStatOT,20.0 (wks),Megakaryocyte,50,0.0
StatOT,20.0 (wks),Megakaryocyte,50,0.0
GT-TC,20.0 (wks),Megakaryocyte,50,0.5136475978376159
gStatOT,22.0 (wks),Megakaryocyte,50,0.0
StatOT,22.0 (wks),Megakaryocyte,50,0.0
GT-TC,22.0 (wks),Megakaryocyte,50,0.5786394146690976
gStatOT,23.0 (wks),Megakaryocyte,50,0.0
StatOT,23.0 (wks),Megakaryocyte,50,0.0
GT-TC,23.0 (wks),Megakaryocyte,50,0.6127385132648978
DE baseline,0.0 (yrs),Baso/Mast,5,0.014654212940193378
DE baseline,0.0 (yrs),Erythroid,5,0.22214109973616653
DE baseline,0.0 (yrs),Lymphoid,5,0.8142857142857143
DE baseline,0.0 (yrs),Mono/DC,5,0.05672675613499782
DE baseline,0.0 (yrs),Granulocyte,5,0.7176190476190476
DE baseline,0.0 (yrs),Megakaryocyte,5,0.05389924085576259
DE baseline,0.0 (yrs),Baso/Mast,10,0.014216308951485141
DE baseline,0.0 (yrs),Erythroid,10,0.3297165551277368
DE baseline,0.0 (yrs),Lymphoid,10,0.7977997364953887
DE baseline,0.0 (yrs),Mono/DC,10,0.06866927273478234
DE baseline,0.0 (yrs),Granulocyte,10,0.5947914454518228
DE baseline,0.0 (yrs),Megakaryocyte,10,0.026949620427881293
DE baseline,0.0 (yrs),Baso/Mast,25,0.019330320566247994
DE baseline,0.0 (yrs),Erythroid,25,0.1740742491072072
DE baseline,0.0 (yrs),Lymphoid,25,0.7218042984644345
DE baseline,0.0 (yrs),Mono/DC,25,0.08443792359792532
DE baseline,0.0 (yrs),Granulocyte,25,0.5141566903308203
DE baseline,0.0 (yrs),Megakaryocyte,25,0.06531533846443252
DE baseline,0.0 (yrs),Baso/Mast,50,0.0401999500849988
DE baseline,0.0 (yrs),Erythroid,50,0.1317552531649506
DE baseline,0.0 (yrs),Lymphoid,50,0.6154550923390424
DE baseline,0.0 (yrs),Mono/DC,50,0.14739282022664033
DE baseline,0.0 (yrs),Granulocyte,50,0.4253079463123644
DE baseline,0.0 (yrs),Megakaryocyte,50,0.09840786899714052
DE baseline,2.0 (yrs),Baso/Mast,5,0.07884081118472111
DE baseline,2.0 (yrs),Erythroid,5,0.001065868263473054
DE baseline,2.0 (yrs),Lymphoid,5,0.5991452991452991
DE baseline,2.0 (yrs),Mono/DC,5,0.15145541549953315
DE baseline,2.0 (yrs),Granulocyte,5,0.8016666666666667
DE baseline,2.0 (yrs),Baso/Mast,10,0.04498171309929467
DE baseline,2.0 (yrs),Erythroid,10,0.037022259402763096
DE baseline,2.0 (yrs),Lymphoid,10,0.5842032967032967
DE baseline,2.0 (yrs),Mono/DC,10,0.12354873919050358
DE baseline,2.0 (yrs),Granulocyte,10,0.7052450980392158
DE baseline,2.0 (yrs),Baso/Mast,25,0.03662134507810963
DE baseline,2.0 (yrs),Erythroid,25,0.05878952637783026
DE baseline,2.0 (yrs),Lymphoid,25,0.7260280526714699
DE baseline,2.0 (yrs),Mono/DC,25,0.12657478977548955
DE baseline,2.0 (yrs),Granulocyte,25,0.5471463703499002
DE baseline,2.0 (yrs),Baso/Mast,50,0.02393644954479573
DE baseline,2.0 (yrs),Erythroid,50,0.03765362972917285
DE baseline,2.0 (yrs),Lymphoid,50,0.6715735072529685
DE baseline,2.0 (yrs),Mono/DC,50,0.13578032773654536
DE baseline,2.0 (yrs),Granulocyte,50,0.44676244807614757
DE baseline,4.0 (yrs),Baso/Mast,5,0.28896996573271516
DE baseline,4.0 (yrs),Erythroid,5,0.10425531914893618
DE baseline,4.0 (yrs),Lymphoid,5,0.7329670329670329
DE baseline,4.0 (yrs),Mono/DC,5,0.05237362637362637
DE baseline,4.0 (yrs),Granulocyte,5,0.7555555555555555
DE baseline,4.0 (yrs),Baso/Mast,10,0.20624016306784757
DE baseline,4.0 (yrs),Erythroid,10,0.06815402259834705
DE baseline,4.0 (yrs),Lymphoid,10,0.6569077264199216
DE baseline,4.0 (yrs),Mono/DC,10,0.030003607079942957
DE baseline,4.0 (yrs),Granulocyte,10,0.6813536219145975
DE baseline,4.0 (yrs),Baso/Mast,25,0.09150431080500891
DE baseline,4.0 (yrs),Erythroid,25,0.09588487863180528
DE baseline,4.0 (yrs),Lymphoid,25,0.7695446038572161
DE baseline,4.0 (yrs),Mono/DC,25,0.09471221363821274
DE baseline,4.0 (yrs),Granulocyte,25,0.5405246749682652
DE baseline,4.0 (yrs),Baso/Mast,50,0.0988613494101794
DE baseline,4.0 (yrs),Erythroid,50,0.06174247217923339
DE baseline,4.0 (yrs),Lymphoid,50,0.6062937168785871
DE baseline,4.0 (yrs),Mono/DC,50,0.05637680081580385
DE baseline,4.0 (yrs),Granulocyte,50,0.39525499182794555
DE baseline,10.0 (yrs),Erythroid,5,0.25038503850385035
DE baseline,10.0 (yrs),Lymphoid,5,0.5688888888888889
DE baseline,10.0 (yrs),Mono/DC,5,0.10727272727272727
DE baseline,10.0 (yrs),Granulocyte,5,0.7833333333333333
DE baseline,10.0 (yrs),Megakaryocyte,5,0.2105035381828832
DE baseline,10.0 (yrs),Erythroid,10,0.1318186418772798
DE baseline,10.0 (yrs),Lymphoid,10,0.5885095795622111
DE baseline,10.0 (yrs),Mono/DC,10,0.1340045417446348
DE baseline,10.0 (yrs),Granulocyte,10,0.775438596491228
DE baseline,10.0 (yrs),Megakaryocyte,10,0.132305400507053
DE baseline,10.0 (yrs),Erythroid,25,0.07780566795968175
DE baseline,10.0 (yrs),Lymphoid,25,0.6804206776943132
DE baseline,10.0 (yrs),Mono/DC,25,0.09208621911595463
DE baseline,10.0 (yrs),Granulocyte,25,0.5748012103753625
DE baseline,10.0 (yrs),Megakaryocyte,25,0.15901991571617052
DE baseline,10.0 (yrs),Erythroid,50,0.05870255531560107
DE baseline,10.0 (yrs),Lymphoid,50,0.6223369242533748
DE baseline,10.0 (yrs),Mono/DC,50,0.1092768209858484
DE baseline,10.0 (yrs),Granulocyte,50,0.4483596955588386
DE baseline,10.0 (yrs),Megakaryocyte,50,0.08586628848155273
DE baseline,12.0 (yrs),Erythroid,5,0.027089452603471294
DE baseline,12.0 (yrs),Lymphoid,5,0.6533333333333333
DE baseline,12.0 (yrs),Mono/DC,5,0.6422222222222222
DE baseline,12.0 (yrs),Granulocyte,5,0.8242424242424242
DE baseline,12.0 (yrs),Erythroid,10,0.07866471986569765
DE baseline,12.0 (yrs),Lymphoid,10,0.6876984126984127
DE baseline,12.0 (yrs),Mono/DC,10,0.3961286309840519
DE baseline,12.0 (yrs),Granulocyte,10,0.6986280875986759
DE baseline,12.0 (yrs),Erythroid,25,0.04023213002776301
DE baseline,12.0 (yrs),Lymphoid,25,0.6368760704935295
DE baseline,12.0 (yrs),Mono/DC,25,0.28399333630035484
DE baseline,12.0 (yrs),Granulocyte,25,0.5567499297240845
DE baseline,12.0 (yrs),Erythroid,50,0.03259702649500593
DE baseline,12.0 (yrs),Lymphoid,50,0.7381693757771218
DE baseline,12.0 (yrs),Mono/DC,50,0.32893353289854876
DE baseline,12.0 (yrs),Granulocyte,50,0.5086243404651014
DE baseline,17.0 (yrs),Baso/Mast,5,0.1625232729054385
DE baseline,17.0 (yrs),Erythroid,5,0.10885564697083021
DE baseline,17.0 (yrs),Lymphoid,5,0.5421568627450981
DE baseline,17.0 (yrs),Mono/DC,5,0.20489130434782607
DE baseline,17.0 (yrs),Granulocyte,5,0.8261904761904763
DE baseline,17.0 (yrs),Megakaryocyte,5,0.333411306042885
DE baseline,17.0 (yrs),Baso/Mast,10,0.48553766255808223
DE baseline,17.0 (yrs),Erythroid,10,0.21605693401828768
DE baseline,17.0 (yrs),Lymphoid,10,0.7110343874391862
DE baseline,17.0 (yrs),Mono/DC,10,0.16937529814551597
DE baseline,17.0 (yrs),Granulocyte,10,0.6549248120300752
DE baseline,17.0 (yrs),Megakaryocyte,10,0.1691849918644177
DE baseline,17.0 (yrs),Baso/Mast,25,0.3623389039687623
DE baseline,17.0 (yrs),Erythroid,25,0.1623478232823082
DE baseline,17.0 (yrs),Lymphoid,25,0.70284356922747
DE baseline,17.0 (yrs),Mono/DC,25,0.21526106772321615
DE baseline,17.0 (yrs),Granulocyte,25,0.5807930820706715
DE baseline,17.0 (yrs),Megakaryocyte,25,0.08433095073092584
DE baseline,17.0 (yrs),Baso/Mast,50,0.185376048074337
DE baseline,17.0 (yrs),Erythroid,50,0.13027094211611062
DE baseline,17.0 (yrs),Lymphoid,50,0.6315386486377075
DE baseline,17.0 (yrs),Mono/DC,50,0.24308367871265138
DE baseline,17.0 (yrs),Granulocyte,50,0.5586487839078527
DE baseline,17.0 (yrs),Megakaryocyte,50,0.07151232829098729
DE baseline,25.0 (yrs),Baso/Mast,5,0.03864115064484482
DE baseline,25.0 (yrs),Erythroid,5,0.23726729891113454
DE baseline,25.0 (yrs),Lymphoid,5,0.6742424242424242
DE baseline,25.0 (yrs),Mono/DC,5,0.08642593563792232
DE baseline,25.0 (yrs),Granulocyte,5,0.75
DE baseline,25.0 (yrs),Megakaryocyte,5,0.003454971160984524
DE baseline,25.0 (yrs),Baso/Mast,10,0.022437935540964824
DE baseline,25.0 (yrs),Erythroid,10,0.1759326479805815
DE baseline,25.0 (yrs),Lymphoid,10,0.55455745235157
DE baseline,25.0 (yrs),Mono/DC,10,0.1317118149074368
DE baseline,25.0 (yrs),Granulocyte,10,0.8420112781954888
DE baseline,25.0 (yrs),Megakaryocyte,10,0.001727485580492262
DE baseline,25.0 (yrs),Baso/Mast,25,0.10145061679657161
DE baseline,25.0 (yrs),Erythroid,25,0.398504713885376
DE baseline,25.0 (yrs),Lymphoid,25,0.6034042853677499
DE baseline,25.0 (yrs),Mono/DC,25,0.10681675398730184
DE baseline,25.0 (yrs),Granulocyte,25,0.6016551171470208
DE baseline,25.0 (yrs),Megakaryocyte,25,0.0028894013578628338
DE baseline,25.0 (yrs),Baso/Mast,50,0.050725308398285804
DE baseline,25.0 (yrs),Erythroid,50,0.3958458677795077
DE baseline,25.0 (yrs),Lymphoid,50,0.5496308921264589
DE baseline,25.0 (yrs),Mono/DC,50,0.21344388651890903
DE baseline,25.0 (yrs),Granulocyte,50,0.5498643420758704
DE baseline,25.0 (yrs),Megakaryocyte,50,0.003102285260639944
DE baseline,32.0 (yrs),Erythroid,5,0.2647426174403423
DE baseline,32.0 (yrs),Lymphoid,5,0.5432323232323232
DE baseline,32.0 (yrs),Mono/DC,5,0.02767269304389895
DE baseline,32.0 (yrs),Granulocyte,5,0.8444444444444444
DE baseline,32.0 (yrs),Megakaryocyte,5,0.02385882560062888
DE baseline,32.0 (yrs),Erythroid,10,0.2167742006426056
DE baseline,32.0 (yrs),Lymphoid,10,0.6708586582499626
DE baseline,32.0 (yrs),Mono/DC,10,0.02618171918801456
DE baseline,32.0 (yrs),Granulocyte,10,0.9558119658119658
DE baseline,32.0 (yrs),Megakaryocyte,10,0.07117538654423901
DE baseline,32.0 (yrs),Erythroid,25,0.508975501653684
DE baseline,32.0 (yrs),Lymphoid,25,0.6814475829722103
DE baseline,32.0 (yrs),Mono/DC,25,0.06958758487149658
DE baseline,32.0 (yrs),Granulocyte,25,0.8495567331091435
DE baseline,32.0 (yrs),Megakaryocyte,25,0.06510992341471203
DE baseline,32.0 (yrs),Erythroid,50,0.44096990705762207
DE baseline,32.0 (yrs),Lymphoid,50,0.6587558684607008
DE baseline,32.0 (yrs),Mono/DC,50,0.09082966137676621
DE baseline,32.0 (yrs),Granulocyte,50,0.7112444844129452
DE baseline,32.0 (yrs),Megakaryocyte,50,0.04456374626614751
DE baseline,35.0 (yrs),Baso/Mast,5,0.43639651963865367
DE baseline,35.0 (yrs),Erythroid,5,0.323468992248062
DE baseline,35.0 (yrs),Lymphoid,5,0.6533333333333333
DE baseline,35.0 (yrs),Mono/DC,5,0.10551670551670551
DE baseline,35.0 (yrs),Granulocyte,5,0.7611111111111111
DE baseline,35.0 (yrs),Megakaryocyte,5,0.20815215332624443
DE baseline,35.0 (yrs),Baso/Mast,10,0.22325990040728322
DE baseline,35.0 (yrs),Erythroid,10,0.18557994183693324
DE baseline,35.0 (yrs),Lymphoid,10,0.6006934943459444
DE baseline,35.0 (yrs),Mono/DC,10,0.13539272739650526
DE baseline,35.0 (yrs),Granulocyte,10,0.8298737373737375
DE baseline,35.0 (yrs),Megakaryocyte,10,0.14138443677675552
DE baseline,35.0 (yrs),Baso/Mast,25,0.11311736660374257
DE baseline,35.0 (yrs),Erythroid,25,0.25864208984880666
